system:index,UF,UF_codigo_gaul,def_anual_mm,excedente_anual_mm,indice_aridez_ia,indice_hidrico_ih,indice_umidade_im,latitude,longitude,municipio,municipio_codigo_gaul,pet_anual_mm,th_classe,th_classe_codigo,th_petr,th_pety,th_subtipo,thornthwaite_completo,.geo
000000000000000017e3_0,Ceara,670,924.3299939632416,283.43333418667316,58.776810118497046,18.023116607211502,-17.242969463886727,-3.9301293680229064,-40.536477195893404,Carire,6983,1572.6100006103516,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e4_0,Ceara,670,769.5166599750519,306.19999450445175,50.388518941449554,20.05020167264414,-10.182909692225593,-7.029317098235255,-39.278835798126075,Caririacu,6984,1527.1666564941406,C1,7,b3',A',s2,C1s2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e5_0,Ceara,670,913.3466701507568,180.7000037021935,56.87940177575377,11.253238717956627,-22.874402347495632,-6.625075220381471,-39.45849885494998,Carius,6985,1605.7599792480469,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e6_0,Ceara,670,576.4400074258447,120.23333388194442,41.3827767263229,8.631582032824149,-16.19808400296959,-4.109792424846811,-40.985634837953164,Carnaubal,6986,1392.946662902832,C1,7,b3',A',d,C1dA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e7_0,Ceara,670,695.0333375930786,169.23333490639925,44.287975381384896,10.783657940782657,-15.789127288048281,-4.244539717464739,-38.2906889855946,Cascavel,6987,1569.3499908447266,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e8_0,Ceara,670,974.6199917793274,67.70000001043081,62.76600125352771,4.359912911042194,-33.29968784107443,-6.220833342527686,-39.90765649700974,Catarina,6988,1552.7833099365234,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e9_0,Ceara,670,971.3066573143005,152.26666804775596,62.34530845542243,9.773548153335604,-27.633636919917855,-4.648781595318524,-40.1771510822456,Catunda,6989,1557.9466705322266,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ea_0,Ceara,670,637.1766610145569,226.0333328396082,42.84932937064521,15.20045745581346,-10.509140166573665,-3.7953820754049783,-38.829678156066315,Caucaia,6990,1487.0166473388672,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017eb_0,Ceara,670,925.799991607666,187.8333307504654,56.99662638225376,11.563908265248166,-22.634067564104086,-6.580159456175495,-39.09917274130217,Cedro,6991,1624.3066482543945,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ec_0,Ceara,670,691.8500108718872,154.13333291560411,43.296550156130046,9.645792403619247,-16.33213769005878,-3.0767298481093612,-41.21021365898305,Chaval,6992,1597.9333419799805,C1,7,b4',A',d,C1dA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ed_0,Ceara,670,887.0433406829834,161.16666493937373,57.35676077452526,10.421134370546389,-23.99292209416877,-4.783528887936452,-39.189004269714125,Choro,6993,1546.5366744995117,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ee_0,Ceara,670,753.2433338165283,64.83333250135183,49.136956183544754,4.229327330665863,-25.252846379460987,-4.289455481670715,-38.470352042418504,Chorozinho,6994,1532.9466705322266,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ef_0,Ceara,670,741.3300105631351,257.3666703887284,47.69000559471051,16.556483314909826,-12.05752004191648,-3.66063478278705,-40.71614025271731,Coreau,6995,1554.4766693115234,C1,7,b4',A',s,C1sA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f0_0,Ceara,670,917.5833249092102,84.10000033676624,58.71869310915516,5.381791469175876,-29.84942439631722,-5.187770765790236,-40.71614025271731,Crateus,6996,1562.6766815185547,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f1_0,Ceara,670,689.7366707324982,235.19999612867832,48.42534146940971,16.513026796210976,-12.542178085434848,-7.20898015505916,-39.45849885494998,Crato,6997,1424.3300094604492,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f2_0,Ceara,670,833.2066583633423,38.86666626110673,56.80115388765056,2.649608556577766,-31.431083776012564,-4.379287010082667,-40.94071907374719,Croata,6998,1466.8833312988281,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f3_0,Ceara,670,849.6999909877777,325.3666633442044,50.36393273267845,19.28533002227519,-10.93302961733188,-2.897066791285457,-40.311898374863524,Cruz,6999,1687.120018005371,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f4_0,Ceara,670,988.233344078064,104.20000033080578,60.252742810494475,6.353090450153373,-29.798555236143308,-5.906422993085854,-39.278835798126075,Deputado Irapuan Pinheiro,7000,1640.1466522216797,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f5_0,Ceara,670,952.6500062942505,91.7666646502912,58.600094150524676,5.644817249626616,-29.515239240688185,-5.996254521497805,-38.2906889855946,Erere,7001,1625.6799926757812,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f6_0,Ceara,670,595.7599989175797,399.66667503118515,39.130806442216596,26.25097242255971,2.772488557229753,-3.8852136038169305,-38.470352042418504,Eusebio,7002,1522.4833145141602,C2,6,b3',A',w2,C2w2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f7_0,Ceara,670,899.6033172607422,174.56666957214475,56.35882476651148,10.936345110917873,-22.87894974898901,-6.894569805617327,-39.548330383361936,Farias Brito,7003,1596.2066650390625,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f8_0,Ceara,670,987.1799941062927,180.433333940804,63.03656881323142,11.521605319258114,-26.300335968680734,-3.840297839610954,-40.222066846451575,Forquilha,7004,1566.0433502197266,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f9_0,Ceara,670,591.7733306884766,434.4666611254215,38.14988122986677,28.00878420963685,5.118855471716788,-3.7953820754049783,-38.515267806624486,Fortaleza,7005,1551.1800079345703,C2,6,b3',A',w2,C2w2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017fa_0,Ceara,670,824.3599991798401,202.89999965950847,51.25097621854545,12.614419753066851,-18.13616597806042,-4.4691185384946195,-37.88644710774082,Fortim,7006,1608.476676940918,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017fb_0,Ceara,670,670.6033354401588,215.96666834503412,43.453308981277104,13.99406455843849,-12.077920830327772,-3.750466311199002,-40.85088754533524,Frecheirinha,7007,1543.2733459472656,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017fc_0,Ceara,670,910.0033316612244,137.6333362571895,60.548079247584,9.157586418499019,-27.17126113005138,-4.064876660640834,-39.45849885494998,General Sampaio,7008,1502.9433517456055,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017fd_0,Ceara,670,706.1200088858604,316.2666696123779,45.31823350600408,20.297749112469578,-6.893190991132869,-4.064876660640834,-40.761056016923284,Graca,7009,1558.1366577148438,C1,7,b3',A',s2,C1s2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017fe_0,Ceara,670,637.2100120186806,161.166669677943,41.17691467471398,10.414692300129644,-14.29145650469874,-3.256392904933265,-41.030550602159146,Granja,7010,1547.4933395385742,C1,7,b4',A',s,C1sA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ff_0,Ceara,670,832.1366610527039,281.13333724811673,52.76907604704798,17.827776550355185,-13.833669077873601,-6.894569805617327,-39.278835798126075,Granjeiro,7011,1576.9399871826172,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001800_0,Ceara,670,981.7833201885223,217.90000180527568,61.951546202050935,13.749716206906418,-23.421211514324142,-3.9301293680229064,-40.3568141390695,Groairas,7012,1584.759994506836,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001801_0,Ceara,670,644.9400005340576,184.3333337083459,42.60638870012459,12.177532266356653,-13.386300953718099,-4.109792424846811,-38.694930863448384,Guaiuba,7013,1513.716651916504,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001802_0,Ceara,670,656.1066666841507,85.63333356007934,46.970669425076764,6.130489456456215,-22.051912198589843,-4.244539717464739,-40.895803309541215,Guaraciaba Do Norte,7014,1396.8433380126953,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001803_0,Ceara,670,375.5166630744934,510.4000036120415,29.28728293214377,39.807099881976995,22.234730122690735,-4.244539717464739,-38.964425448684246,Guaramiranga,7015,1282.1833419799805,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001804_0,Ceara,670,958.0200006961823,205.86666547879577,60.97015679273573,13.101733641801486,-23.480360433839948,-4.424202774288643,-40.40172990327548,Hidrolandia,7016,1571.2933197021484,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001805_0,Ceara,670,643.4566698074341,201.79999954998493,42.11076210605078,13.20671953962919,-12.059737724001277,-4.109792424846811,-38.470352042418504,Horizonte,7017,1528.0100326538086,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001806_0,Ceara,670,910.5366678237915,77.83333587273955,57.283871128257225,4.896666920918782,-29.473655756035548,-4.783528887936452,-38.739846627654366,Ibaretama,7018,1589.5166473388672,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001807_0,Ceara,670,471.88333001732826,285.7666689530015,34.46592587730626,20.872135555153406,0.19258002876965108,-3.9301293680229064,-40.985634837953164,Ibiapina,7019,1369.129997253418,C2,6,b3',A',w2,C2w2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001808_0,Ceara,670,972.1466598510742,117.5999993570149,60.36340900880715,7.302125444436977,-28.915919960847315,-4.963191944760356,-38.56018357083046,Ibicuitinga,7020,1610.489990234375,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001809_0,Ceara,670,963.5633382797241,179.43333657830954,57.295732642427176,10.669526404028614,-23.707913181427685,-4.738613123730476,-37.39237370147508,Icapui,7021,1681.7366561889648,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180a_0,Ceara,670,1025.1866760253906,100.13333252817392,61.7676599118675,6.033049174440308,-31.02754677268019,-6.40049639935159,-38.78476239186034,Ico,7022,1659.7466659545898,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180b_0,Ceara,670,890.7266688346863,162.0666666328907,55.154264480780235,10.035253358567465,-23.05730532990067,-6.355580635145614,-39.278835798126075,Iguatu,7023,1614.9733428955078,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180c_0,Ceara,670,1046.7866592407227,70.76666765660048,67.37350572760938,4.554699323493558,-35.86940411307207,-5.457265351026093,-40.3568141390695,Independencia,7024,1553.7066802978516,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180d_0,Ceara,670,866.7500026226044,53.0333328358829,55.93090257255015,3.4222118984324013,-30.13632964509769,-4.91827618055438,-40.805971781129266,Ipaporanga,7025,1549.6799850463867,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180e_0,Ceara,670,909.9966659545898,107.93333484604955,56.50328212190168,6.701769245238473,-27.200200027902532,-6.8047382772053755,-38.739846627654366,Ipaumirim,7026,1610.5200119018555,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180f_0,Ceara,670,815.1366624832153,151.10000403225422,52.628735164000176,9.755667315057874,-21.82157378334223,-4.379287010082667,-40.671224488511335,Ipu,7027,1548.8433456420898,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001810_0,Ceara,670,622.8099970817566,123.39999875053763,44.19913475782847,8.757362918782604,-17.762117935914475,-4.558950066906571,-40.85088754533524,Ipueiras,7028,1409.0999755859375,C1,7,b3',A',d,C1dA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001811_0,Ceara,670,943.7166633605957,78.56666644662619,58.2796575828551,4.851920704282599,-30.115873845430464,-5.7716757004679256,-38.33560474980058,Iracema,7029,1619.2899932861328,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001812_0,Ceara,670,987.6366724967957,101.96666834130883,65.03899648283068,6.714827393813552,-32.30857049588486,-3.8852136038169305,-39.81782496859779,Iraucuba,7030,1518.5299987792969,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001813_0,Ceara,670,918.31334400177,168.5000014975667,56.86878463763193,10.434771920930846,-23.686498861648314,-4.738613123730476,-37.84153134353484,Itaicaba,7031,1614.7933349609375,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001814_0,Ceara,670,611.5533452033997,311.3000107705593,40.357410597740845,20.543199464586575,-3.67124689405793,-3.9750451322288827,-38.56018357083046,Itaitinga,7032,1515.3433685302734,C1,7,b3',A',s2,C1s2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001815_0,Ceara,670,843.3066625595093,173.29999958351254,57.37664806582564,11.790933864712898,-22.635054974782484,-3.750466311199002,-39.59324614756791,Itapage,7033,1469.7733154296875,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001816_0,Ceara,670,860.436683177948,306.5666720159352,53.851001081740904,19.18667870526111,-13.12392194378343,-3.256392904933265,-39.772909204391816,Itapipoca,7034,1597.8100051879883,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001817_0,Ceara,670,898.2299933433533,153.13333629071712,57.47323244725872,9.798234190890982,-24.68570527746425,-4.6038658311125475,-38.964425448684246,Itapiuna,7035,1562.8666687011719,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001818_0,Ceara,670,847.586669921875,319.36667450144887,51.47975267097351,19.397328908206294,-11.490522694377812,-3.031814083903385,-39.90765649700974,Itarema,7036,1646.446662902832,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001819_0,Ceara,670,891.853328704834,111.5000011138618,60.328977818550456,7.542362491078136,-28.655024200052132,-4.6038658311125475,-39.59324614756791,Itatira,7037,1478.3166580200195,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000181a_0,Ceara,670,1014.1033229827881,59.33333366364241,60.795010269749525,3.557005038510103,-32.92000112333961,-5.502181115232069,-38.739846627654366,Jaguaretama,7038,1668.0699920654297,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000181b_0,Ceara,670,1021.7799987792969,55.36666549742222,61.18601822635623,3.31545519417588,-33.396155741637855,-5.6369284078499975,-38.56018357083046,Jaguaribara,7039,1669.9566802978516,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000181c_0,Ceara,670,1044.089994430542,91.16666534543037,62.47746022224854,5.455335974961388,-32.031140158387736,-5.95133875729183,-38.694930863448384,Jaguaribe,7040,1671.1466674804688,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000181d_0,Ceara,670,959.5333499908447,180.46667155623436,58.4274963004299,10.988899744655448,-24.067598035602494,-4.873360416348404,-37.75169981512289,Jaguaruana,7041,1642.2633361816406,D,8,b3',A',s,DsA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000181e_0,Ceara,670,713.6466612815857,65.99999984353781,49.322685352017864,4.561497169579823,-25.032114041630894,-7.613222032912945,-39.2339200339201,Jardim,7042,1446.8933639526367,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000181f_0,Ceara,670,806.8633279800415,44.8666665405035,54.110742944020565,3.0088970160610975,-29.457548750351236,-7.7030535613248965,-38.964425448684246,Jati,7043,1491.1333389282227,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001820_0,Ceara,670,850.7200070619583,284.53333742171526,50.64834672873136,16.939936771192663,-13.449071266046154,-2.897066791285457,-40.49156143168743,Jijoca De Jericoacoara,7044,1679.6599731445312,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001821_0,Ceara,670,816.7499871253967,234.33333415910602,51.55425370679437,14.791405389202389,-16.14114683487423,-7.164064390853183,-39.278835798126075,Juazeiro Do Norte,7045,1584.2533416748047,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001822_0,Ceara,670,925.6833333969116,142.93333276361227,58.185288950892925,8.984300535093395,-25.92687283544236,-6.445412163557567,-39.59324614756791,Jucas,7046,1590.923324584961,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001823_0,Ceara,670,938.2266674041748,157.70000227168202,57.668769561942625,9.693142826653139,-24.908118910512435,-6.759822512999399,-39.00934121289022,Lavras Da Mangabeira,7047,1626.9233322143555,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001824_0,Ceara,670,1006.4333305358887,117.7666663005948,61.71572682969022,7.221596489834872,-29.807839607979254,-5.142855001584261,-38.06611016456472,Limoeiro Do Norte,7048,1630.7566680908203,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001825_0,Ceara,670,1009.8366813659668,72.69999969378114,64.24755729313476,4.625299795229341,-33.92323458065152,-4.873360416348404,-39.503414619155954,Madalena,7049,1571.7900009155273,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001826_0,Ceara,670,616.8099955320358,316.10000316798687,40.38291551735447,20.695254317267793,-3.5344949931448895,-3.8852136038169305,-38.65001509924241,Maracanau,7050,1527.4033279418945,C1,7,b3',A',s2,C1s2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001827_0,Ceara,670,627.5300104618073,163.7000022009015,42.67905218624669,11.133429191186371,-14.474002120561645,-4.019960896434859,-38.829678156066315,Maranguape,7051,1470.3466415405273,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001828_0,Ceara,670,852.4033213853836,307.10000754520297,52.89305609365942,19.056070662713616,-12.679762993482033,-3.166561376521313,-40.26698261065755,Marco,7052,1611.5599746704102,C1,7,b4',A',s,C1sA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001829_0,Ceara,670,791.9466572403908,286.5666710846126,48.5251521100796,17.558873665198117,-11.556217600849642,-3.166561376521313,-40.62630872430536,Martinopole,7053,1632.033332824707,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000182a_0,Ceara,670,923.7499916553497,329.53334034979343,58.63093984470446,20.915669422903605,-14.26289448391907,-3.480971725963146,-40.40172990327548,Massape,7054,1575.533317565918,C1,7,b3',A',s2,C1s2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
